STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
skcm_dfci_2015	Pat140	NA	NA	NA
skcm_dfci_2015	Pat143	NA	NA	NA
skcm_dfci_2015	Pat147	NA	NA	NA
skcm_dfci_2015	Pat148	NA	NA	NA
skcm_dfci_2015	Pat15	NA	NA	NA
skcm_dfci_2015	Pat151	NA	NA	NA
skcm_dfci_2015	Pat157	NA	NA	NA
skcm_dfci_2015	Pat159	NA	NA	NA
skcm_dfci_2015	Pat16	NA	NA	NA
skcm_dfci_2015	Pat160	NA	NA	NA
skcm_dfci_2015	Pat162	NA	NA	NA
skcm_dfci_2015	Pat163	NA	NA	NA
skcm_dfci_2015	Pat165	NA	NA	NA
skcm_dfci_2015	Pat166	NA	NA	NA
skcm_dfci_2015	Pat167	NA	NA	NA
skcm_dfci_2015	Pat168	NA	NA	NA
skcm_dfci_2015	Pat17	NA	NA	NA
skcm_dfci_2015	Pat170	NA	NA	NA
skcm_dfci_2015	Pat171	NA	NA	NA
skcm_dfci_2015	Pat174	NA	NA	NA
skcm_dfci_2015	Pat175	NA	NA	NA
skcm_dfci_2015	Pat18	NA	NA	NA
skcm_dfci_2015	Pat19	NA	NA	NA
skcm_dfci_2015	Pat21	NA	NA	NA
skcm_dfci_2015	Pat24	NA	NA	NA
skcm_dfci_2015	Pat25	NA	NA	NA
skcm_dfci_2015	Pat27	NA	NA	NA
skcm_dfci_2015	Pat28	NA	NA	NA
skcm_dfci_2015	Pat29	NA	NA	NA
skcm_dfci_2015	Pat32	NA	NA	NA
skcm_dfci_2015	Pat33	NA	NA	NA
skcm_dfci_2015	Pat36	NA	NA	NA
skcm_dfci_2015	Pat37	NA	NA	NA
skcm_dfci_2015	Pat38	NA	NA	NA
skcm_dfci_2015	Pat39	NA	NA	NA
skcm_dfci_2015	Pat40	NA	NA	NA
skcm_dfci_2015	Pat41	NA	NA	NA
skcm_dfci_2015	Pat43	NA	NA	NA
skcm_dfci_2015	Pat44	NA	NA	NA
skcm_dfci_2015	Pat45	NA	NA	NA
skcm_dfci_2015	Pat46	NA	NA	NA
skcm_dfci_2015	Pat47	NA	NA	NA
skcm_dfci_2015	Pat49	NA	NA	NA
skcm_dfci_2015	Pat50	NA	NA	NA
skcm_dfci_2015	Pat54	NA	NA	NA
skcm_dfci_2015	Pat55	NA	NA	NA
skcm_dfci_2015	Pat56	NA	NA	NA
skcm_dfci_2015	Pat57	NA	NA	NA
skcm_dfci_2015	Pat58	NA	NA	NA
skcm_dfci_2015	Pat59	NA	NA	NA
skcm_dfci_2015	Pat60	NA	NA	NA
