STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
gbm_tcga_pan_can_atlas_2018	TCGA-12-1099-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1597-01	695.064	3141.99	6133.87
gbm_tcga_pan_can_atlas_2018	TCGA-12-1598-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1599-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1600-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-1602-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-3644-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-3646-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-3648-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-3649-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-3650-01	549.658	892.98	4511.13
gbm_tcga_pan_can_atlas_2018	TCGA-12-3651-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-12-3652-01	854.113000000001	189.589	9133.03
gbm_tcga_pan_can_atlas_2018	TCGA-12-3653-01	459.028	133.43	3288.61
gbm_tcga_pan_can_atlas_2018	TCGA-12-5295-01	256.278	372.183	5743.08
gbm_tcga_pan_can_atlas_2018	TCGA-12-5299-01	834.046	491.873	3648.85
gbm_tcga_pan_can_atlas_2018	TCGA-12-5301-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1034-02	528.553	358.566	2354.58
gbm_tcga_pan_can_atlas_2018	TCGA-14-1034-01	787.687	336.2	2558.62
gbm_tcga_pan_can_atlas_2018	TCGA-14-1037-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1043-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1395-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1396-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1401-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1402-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1450-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1451-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1452-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1453-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1454-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1455-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1456-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1458-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1459-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1794-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1795-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1821-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1823-01	332.333	624.156	3161.29
gbm_tcga_pan_can_atlas_2018	TCGA-14-1825-01	1433.11	918.059999999999	2899.67
gbm_tcga_pan_can_atlas_2018	TCGA-14-1827-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-1829-01	362.575	347.985	5953.68
gbm_tcga_pan_can_atlas_2018	TCGA-14-2554-01	440.212	693.346	3191.9
gbm_tcga_pan_can_atlas_2018	TCGA-14-2555-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-3476-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-3477-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-14-4157-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-15-1444-01	665.164	1479.95	2189.27
gbm_tcga_pan_can_atlas_2018	TCGA-15-1446-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-15-1447-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-15-1449-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1045-01	600	677.259	2644.24
gbm_tcga_pan_can_atlas_2018	TCGA-16-1047-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1055-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1056-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1060-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1062-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1063-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-16-1460-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1385-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1386-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1387-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1388-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1389-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1390-01	1096.98	206.777	3099.62
gbm_tcga_pan_can_atlas_2018	TCGA-19-1392-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1786-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1787-01	640.396	305.771	2820.41
gbm_tcga_pan_can_atlas_2018	TCGA-19-1789-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1790-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-1791-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-2619-01	1310.63	269.934	2946.01
gbm_tcga_pan_can_atlas_2018	TCGA-19-2620-01	476.19	420.33	2590.66
gbm_tcga_pan_can_atlas_2018	TCGA-19-2621-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-2623-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-2624-01	651.47	3668.7	2772.56
gbm_tcga_pan_can_atlas_2018	TCGA-19-2625-01	835.854	237.645	2907.05
gbm_tcga_pan_can_atlas_2018	TCGA-19-2629-01	1244.95	1414.36	3110.09
gbm_tcga_pan_can_atlas_2018	TCGA-19-2631-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-4065-01	857.583999999999	713.624	2781.33
gbm_tcga_pan_can_atlas_2018	TCGA-19-4068-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5947-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5950-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5951-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5952-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5953-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5954-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5955-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5956-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5958-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5959-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-5960-01	674.003	1683.63	2286.11
gbm_tcga_pan_can_atlas_2018	TCGA-19-A60I-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-A6J4-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-19-A6J5-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-1438-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-1439-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-1440-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-1442-01	872.575	2169.9	2221.29
gbm_tcga_pan_can_atlas_2018	TCGA-26-1443-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-1799-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-5132-01	736.294	264.795	2404.45
gbm_tcga_pan_can_atlas_2018	TCGA-26-5133-01	4234.26	749.436	4418.86
gbm_tcga_pan_can_atlas_2018	TCGA-26-5134-01	788.934	3014.34	2485.66
gbm_tcga_pan_can_atlas_2018	TCGA-26-5135-01	886.709	2196.2	3396.84
gbm_tcga_pan_can_atlas_2018	TCGA-26-5136-01	191.554	579.186	2372.55
gbm_tcga_pan_can_atlas_2018	TCGA-26-5139-01	1210.45	718.561	2658.34
gbm_tcga_pan_can_atlas_2018	TCGA-26-6173-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-6174-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-26-A7UX-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-27-1830-01	2422.92	769.271	2084.9
gbm_tcga_pan_can_atlas_2018	TCGA-27-1831-01	472.87	186.507	4613.99
gbm_tcga_pan_can_atlas_2018	TCGA-27-1832-01	403.297	813.368	2132.1
gbm_tcga_pan_can_atlas_2018	TCGA-27-1833-01	NA	NA	NA
gbm_tcga_pan_can_atlas_2018	TCGA-27-1834-01	731.856	583.933	2154.02
