STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
stad_tcga_pan_can_atlas_2018	TCGA-BR-4369-01	2770.43491750732	365.474274511109	8053.31182837575
stad_tcga_pan_can_atlas_2018	TCGA-BR-4370-01	1254.91467459102	541.077617561048	2435.00129717225
stad_tcga_pan_can_atlas_2018	TCGA-BR-4371-01	3946.9860054734	91.6773891411445	4028.81060875889
stad_tcga_pan_can_atlas_2018	TCGA-BR-6452-01	2106.9549257364	334.155216033869	3703.56855492975
stad_tcga_pan_can_atlas_2018	TCGA-BR-6453-01	3037.20114913712	1583.83524504	4991.39678767529
stad_tcga_pan_can_atlas_2018	TCGA-BR-6454-01	732.771936940325	453.339099470701	2959.74193580409
stad_tcga_pan_can_atlas_2018	TCGA-BR-6455-01	3778.77258834862	344.935753655521	3385.2557124046
stad_tcga_pan_can_atlas_2018	TCGA-BR-6456-01	6255.69293136719	399.637832700942	1784.0187718192
stad_tcga_pan_can_atlas_2018	TCGA-BR-6457-01	2039.86378295308	788.061799148243	3033.37788776206
stad_tcga_pan_can_atlas_2018	TCGA-BR-6458-01	2075.00548150531	504.255536395249	1809.52520096126
stad_tcga_pan_can_atlas_2018	TCGA-BR-6563-01	1934.90497163542	1428.79476654095	2812.43306604882
stad_tcga_pan_can_atlas_2018	TCGA-BR-6564-01	1997.88025842601	586.244811592695	2931.70950764071
stad_tcga_pan_can_atlas_2018	TCGA-BR-6565-01	4813.44856968233	455.691412959587	3943.99437397324
stad_tcga_pan_can_atlas_2018	TCGA-BR-6566-01	3234.42149054	895.935514747463	6352.10933364564
stad_tcga_pan_can_atlas_2018	TCGA-BR-6705-01	4243.20075704368	880.922431410147	3299.1376286974
stad_tcga_pan_can_atlas_2018	TCGA-BR-6706-01	1645.46793517993	784.943365211143	3629.21793007794
stad_tcga_pan_can_atlas_2018	TCGA-BR-6707-01	2851.71861926905	479.520276665797	5927.63060054654
stad_tcga_pan_can_atlas_2018	TCGA-BR-6709-01	1858.95442641025	6002.19214546971	3261.94999432505
stad_tcga_pan_can_atlas_2018	TCGA-BR-6710-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-6801-01	1651.85244382224	208.642746077629	5507.82188515028
stad_tcga_pan_can_atlas_2018	TCGA-BR-6802-01	2326.26100419826	344.151649159226	3883.32110967588
stad_tcga_pan_can_atlas_2018	TCGA-BR-6803-01	1926.23387633049	587.2779951549	3514.79633538555
stad_tcga_pan_can_atlas_2018	TCGA-BR-6852-01	2636.08004647391	541.742385415937	3388.08976008705
stad_tcga_pan_can_atlas_2018	TCGA-BR-7196-01	1850.83031850305	769.091326030887	2961.30682300266
stad_tcga_pan_can_atlas_2018	TCGA-BR-7197-01	1509.14253505499	133.347133575618	3490.28798390556
stad_tcga_pan_can_atlas_2018	TCGA-BR-7703-01	4393.28154517044	149.096663681818	7149.01889805826
stad_tcga_pan_can_atlas_2018	TCGA-BR-7704-01	1272.21628878116	427.952817200748	4336.18960738527
stad_tcga_pan_can_atlas_2018	TCGA-BR-7707-01	5805.60300609776	298.870513700597	6895.18680128212
stad_tcga_pan_can_atlas_2018	TCGA-BR-7715-01	4331.05948692753	308.975750316838	5894.53385239408
stad_tcga_pan_can_atlas_2018	TCGA-BR-7716-01	2999.13620645934	518.206661693432	3527.73437915326
stad_tcga_pan_can_atlas_2018	TCGA-BR-7717-01	3798.89455097971	391.645721734119	5810.49817763616
stad_tcga_pan_can_atlas_2018	TCGA-BR-7722-01	1858.06669276476	292.416938047032	2826.3938313715
stad_tcga_pan_can_atlas_2018	TCGA-BR-7723-01	1430.08043856735	279.659054338967	3639.43282368121
stad_tcga_pan_can_atlas_2018	TCGA-BR-7851-01	3069.76931681809	359.815755037045	2361.30196278823
stad_tcga_pan_can_atlas_2018	TCGA-BR-7901-01	1207.94078604515	444.677082712893	2267.79071121376
stad_tcga_pan_can_atlas_2018	TCGA-BR-7957-01	4525.15034305489	597.597241943296	4542.06468859574
stad_tcga_pan_can_atlas_2018	TCGA-BR-7958-01	2497.07351139946	553.548013778158	2995.35236103143
stad_tcga_pan_can_atlas_2018	TCGA-BR-7959-01	7164.58871224359	525.509084416381	4201.51073273657
stad_tcga_pan_can_atlas_2018	TCGA-BR-8058-01	1637.12861911625	904.541780956223	3137.15332072559
stad_tcga_pan_can_atlas_2018	TCGA-BR-8059-01	3416.81937016516	683.147358660613	3358.8990689578
stad_tcga_pan_can_atlas_2018	TCGA-BR-8060-01	3054.8213169491	440.193659526509	2424.88320644672
stad_tcga_pan_can_atlas_2018	TCGA-BR-8077-01	5087.63272804714	433.519779283962	2830.22595671603
stad_tcga_pan_can_atlas_2018	TCGA-BR-8078-01	7993.41809190209	459.066119581828	3403.55380287609
stad_tcga_pan_can_atlas_2018	TCGA-BR-8080-01	2704.92872253516	882.326086362802	3085.04380920781
stad_tcga_pan_can_atlas_2018	TCGA-BR-8081-01	7367.12648851287	669.992027489978	3847.40263578741
stad_tcga_pan_can_atlas_2018	TCGA-BR-8284-01	3446.2939205967	429.857327892437	3730.73844684195
stad_tcga_pan_can_atlas_2018	TCGA-BR-8285-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-8286-01	1861.82386849668	348.660250012922	3209.65565361058
stad_tcga_pan_can_atlas_2018	TCGA-BR-8289-01	1560.33517527819	463.234821926809	5418.35223200991
stad_tcga_pan_can_atlas_2018	TCGA-BR-8291-01	2686.17871190165	1133.75746576189	2148.83464022945
stad_tcga_pan_can_atlas_2018	TCGA-BR-8295-01	8721.10860502048	375.236177063378	5965.37272250894
stad_tcga_pan_can_atlas_2018	TCGA-BR-8296-01	1841.25355553959	828.896378719053	4137.63376236339
stad_tcga_pan_can_atlas_2018	TCGA-BR-8297-01	1971.22134804179	239.050174571563	2749.14754910502
stad_tcga_pan_can_atlas_2018	TCGA-BR-8360-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-8361-01	8868.35581908689	196.284108236944	3493.89831421408
stad_tcga_pan_can_atlas_2018	TCGA-BR-8362-01	2676.30603772303	270.07085910503	2595.5914525019
stad_tcga_pan_can_atlas_2018	TCGA-BR-8363-01	2952.15805930059	475.766106629064	5552.5135849079
stad_tcga_pan_can_atlas_2018	TCGA-BR-8364-01	2499.02831882084	716.205635841563	1923.78661034986
stad_tcga_pan_can_atlas_2018	TCGA-BR-8365-01	1734.87795719175	566.429987417976	2118.64587143811
stad_tcga_pan_can_atlas_2018	TCGA-BR-8366-01	2677.90216488361	653.604962879336	2739.42553335956
stad_tcga_pan_can_atlas_2018	TCGA-BR-8367-01	3356.38174621975	208.064558931852	3028.6955481128
stad_tcga_pan_can_atlas_2018	TCGA-BR-8368-01	3721.06990139184	162.064960752421	5814.29333714135
stad_tcga_pan_can_atlas_2018	TCGA-BR-8369-01	3127.6603109118	234.948013204478	3446.87776657826
stad_tcga_pan_can_atlas_2018	TCGA-BR-8370-01	NA	NA	NA
stad_tcga_pan_can_atlas_2018	TCGA-BR-8371-01	1021.65122559026	501.985050325129	2730.66462943685
stad_tcga_pan_can_atlas_2018	TCGA-BR-8372-01	9047.4269392931	253.784505163637	8564.04658396012
stad_tcga_pan_can_atlas_2018	TCGA-BR-8373-01	1610.19173152989	208.499772895392	1869.85345075816
stad_tcga_pan_can_atlas_2018	TCGA-BR-8380-01	4401.39668607112	426.033919270595	2951.22747081029
stad_tcga_pan_can_atlas_2018	TCGA-BR-8381-01	1450.74938859616	889.683360432396	3236.73929189767
stad_tcga_pan_can_atlas_2018	TCGA-BR-8382-01	4430.96987357438	519.787459519678	3822.79570873586
