STUDY_ID	SAMPLE_ID	MYC	BASP1
all_phase2_target_2018_pub	TARGET-10-PANLIC-09	55.034	0.1419
all_phase2_target_2018_pub	TARGET-10-PAPBZK-09	76.312	4.083
all_phase2_target_2018_pub	TARGET-10-PAPBZK-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPEWB-09	17.2114	0.1251
all_phase2_target_2018_pub	TARGET-10-PATTEE-04	NA	NA
all_phase2_target_2018_pub	TARGET-10-PATTEE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKHZT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKXB-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKXB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMVD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMZM-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKMZM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKRSL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKTAL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKVKK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKYEP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJCF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALJDL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALKTY-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALKTY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALLSD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALNTB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PALTWS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDKS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMDRM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSFD-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSFD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJB-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWJB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPCXR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPDFU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKCA-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAKKCA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMVYK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMXGS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMXXP-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYCC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYDV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYEJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYLL-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYNW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYSA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYTW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYVH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYWB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYWC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYWX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMYYP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMZDX-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMZHB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMZKV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMZLK-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMZLS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAMZTU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAEN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAKF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAKL-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANALD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANANL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANATY-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAVL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAWL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAWU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAYM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANAYT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBDJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBGW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBHA-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBIK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBIU-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBMP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBPG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBVU-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANBWB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANCZY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANDBV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANDBX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANDJJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANDSH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANDUK-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANDVD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEJT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANELP-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEPB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANERJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEVA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEYX-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEZJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEZV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANEZY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFAE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFCE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFGV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFPD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFRW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFSE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANFUM-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGAW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGBH-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGFS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGJC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGKN-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGRZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGVW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANGZM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANHLV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANHPA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANHRW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANHTV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANICK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIDC-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIEB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIIY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIKK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIPE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANITD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIUJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANIXZ-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJDT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJJE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJKW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJLJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJRD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJVN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJXI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANJZA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKBV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKCZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKFU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKGB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKNK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKTJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKVL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKYV-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANKZE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLGM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLGV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLKU-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLLB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLRD-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLTI-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLWD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLWU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANLYC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMCB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMEN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMGD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMHB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMMK-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMSM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMVV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMVY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMWD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANMZB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNGL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNKX-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNMG-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNPI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNSV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNUY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNWH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANNYE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPAC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPDG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPDM-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPEW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPNJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPNM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPRP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPSS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPUY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPVG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPVL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANPYK-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRBJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRER-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRET-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRFG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRGS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRHE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRIM-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRJL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRNE-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRNL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRPL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRPM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRSI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRSM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRSR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRSU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRUP-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRWW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRWZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRXJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANRXM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSBC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSBK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSCX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSDV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSGY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSIL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSIR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSKH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSKJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSKK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSNA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSNR-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSSH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSTB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSTC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSUF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSUN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSWH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANSZD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTEN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTHL-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTHU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTKG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTSN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTTR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTUM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTVY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTXE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTXK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTYM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANTZD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUBA-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUEC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUIC-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUIN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUIW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUJX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUKM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUMV-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUNC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUND-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUNW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUSR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUTA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUUE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUUW-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUVT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUWL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUWV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUXA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUXV-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANUXX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVCN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVCR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVCS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVDE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVEL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVIG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVJB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVJN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVKY-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVSI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVUV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVVA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVVB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVYB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANVZG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWBR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWCH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWDU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWEC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWEX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWEZ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWFA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWFB-09	20.5932	0.2707
all_phase2_target_2018_pub	TARGET-10-PANWGI-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWGY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWHM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWNG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWPI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWRS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWSB-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWSI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWUJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWUK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWVI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWXT-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWYB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWYL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANWZU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXAA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXAC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXAH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXDP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXDS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXDT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXDY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXEH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXFF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXGB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXGD-04	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXGE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXGG-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXGT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXIV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXMP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXNA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXNG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXPP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXPV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXPX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXTR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXUZ-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXVD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXWA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXWI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXXR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANXYD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYAH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYAL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYFV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYFY-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYGV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYHE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYHL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYHV-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYHW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYIT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYJI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYJJ-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYMY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYNX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYPN-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYUR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYWH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYXC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYXE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYYE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYYW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANYZJ-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZAR-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZCX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZDB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZFW-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZGD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZHD-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZHL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZID-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZJG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZJL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZKC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZLS-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZNG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZPP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZRH-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZUE-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZZC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PANZZX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPADB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPADC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAEB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAEV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAFL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGJ-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAGT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAHL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAHP-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAJT-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAJU-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAJV-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAKA-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAKV-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPALF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPALK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAMB-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAME-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAMX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAMY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAPG-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAPK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPARB-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPASX-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPATR-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAVC-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAVK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAWB-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAWK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAWY-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPAZL-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBCF-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBCI-09	10.3495	0.6938
all_phase2_target_2018_pub	TARGET-10-PAPBDE-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBDI-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBDM-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBDR-03	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBIK-09	NA	NA
all_phase2_target_2018_pub	TARGET-10-PAPBKV-09	NA	NA
